path,participant_id,sequence_id,sign
train_landmark_files/49445/1744103761.parquet,49445,1744103761,mad
train_landmark_files/36257/1744346307.parquet,36257,1744346307,taste
train_landmark_files/34503/1744418776.parquet,34503,1744418776,tooth
train_landmark_files/22343/1744474511.parquet,22343,1744474511,loud
train_landmark_files/55372/1744493549.parquet,55372,1744493549,sad
train_landmark_files/53618/1744493859.parquet,53618,1744493859,lips
train_landmark_files/34503/1744714108.parquet,34503,1744714108,talk
train_landmark_files/55372/1744904578.parquet,55372,1744904578,old
train_landmark_files/4718/1744920539.parquet,4718,1744920539,lips
train_landmark_files/49445/1745179412.parquet,49445,1745179412,pizza
train_landmark_files/36257/1745245913.parquet,36257,1745245913,bye
train_landmark_files/34503/1745283811.parquet,34503,1745283811,talk
train_landmark_files/29302/1745286895.parquet,29302,1745286895,pen
train_landmark_files/2044/1745434408.parquet,2044,1745434408,hear
train_landmark_files/53618/1745715172.parquet,53618,1745715172,owl
train_landmark_files/30680/1745731765.parquet,30680,1745731765,brown
train_landmark_files/18796/1745747402.parquet,18796,1745747402,taste
train_landmark_files/49445/1745817348.parquet,49445,1745817348,penny
train_landmark_files/55372/1745839453.parquet,55372,1745839453,ear
train_landmark_files/34503/1746029790.parquet,34503,1746029790,lion
train_landmark_files/2044/1746119725.parquet,2044,1746119725,look
train_landmark_files/28656/1746211982.parquet,28656,1746211982,nap
train_landmark_files/37779/1746225408.parquet,37779,1746225408,drink
train_landmark_files/29302/1746234084.parquet,29302,1746234084,brown
train_landmark_files/34503/1746357225.parquet,34503,1746357225,donkey
train_landmark_files/62590/1746398472.parquet,62590,1746398472,nap
train_landmark_files/55372/1746418503.parquet,55372,1746418503,first
train_landmark_files/49445/1746513776.parquet,49445,1746513776,shhh
train_landmark_files/49445/174651413.parquet,49445,174651413,glasswindow
train_landmark_files/22343/174651946.parquet,22343,174651946,kitty
train_landmark_files/2044/174668283.parquet,2044,174668283,fireman
train_landmark_files/61333/1746719638.parquet,61333,1746719638,mom
train_landmark_files/55372/1746747724.parquet,55372,1746747724,balloon
train_landmark_files/2044/1746854390.parquet,2044,1746854390,man
train_landmark_files/25571/1747036190.parquet,25571,1747036190,uncle
train_landmark_files/32319/1747181115.parquet,32319,1747181115,man
train_landmark_files/53618/174725832.parquet,53618,174725832,hear
train_landmark_files/30680/1747508107.parquet,30680,1747508107,pretend
train_landmark_files/37055/1747629008.parquet,37055,1747629008,bird
train_landmark_files/16069/1747686196.parquet,16069,1747686196,taste
train_landmark_files/18796/174771542.parquet,18796,174771542,owl
train_landmark_files/55372/1747786252.parquet,55372,1747786252,look
train_landmark_files/2044/174796759.parquet,2044,174796759,pretend
train_landmark_files/27610/1748084208.parquet,27610,1748084208,gift
train_landmark_files/32319/1748143143.parquet,32319,1748143143,shhh
train_landmark_files/28656/1748222502.parquet,28656,1748222502,pretty
train_landmark_files/2044/1748344376.parquet,2044,1748344376,icecream
train_landmark_files/36257/1748405450.parquet,36257,1748405450,kiss
train_landmark_files/37055/1748417946.parquet,37055,1748417946,drink
train_landmark_files/32319/1748467527.parquet,32319,1748467527,owl
train_landmark_files/49445/1748572495.parquet,49445,1748572495,wake
train_landmark_files/32319/1748750016.parquet,32319,1748750016,look
train_landmark_files/37779/1748796500.parquet,37779,1748796500,sad
train_landmark_files/4718/1748872458.parquet,4718,1748872458,gum
train_landmark_files/61333/1748947711.parquet,61333,1748947711,wake
train_landmark_files/32319/1749249971.parquet,32319,1749249971,blow
train_landmark_files/16069/1749383443.parquet,16069,1749383443,icecream
train_landmark_files/53618/1749426973.parquet,53618,1749426973,icecream
train_landmark_files/32319/1749806464.parquet,32319,1749806464,sun
train_landmark_files/34503/175029580.parquet,34503,175029580,alligator
train_landmark_files/2044/1750420762.parquet,2044,1750420762,taste
train_landmark_files/26734/1750508038.parquet,26734,1750508038,shhh
train_landmark_files/32319/1750643082.parquet,32319,1750643082,shhh
train_landmark_files/61333/1750761095.parquet,61333,1750761095,blow
train_landmark_files/22343/175092333.parquet,22343,175092333,alligator
train_landmark_files/22343/1751032657.parquet,22343,1751032657,mouth
train_landmark_files/61333/175127475.parquet,61333,175127475,kiss
train_landmark_files/29302/1752003472.parquet,29302,1752003472,yesterday
train_landmark_files/28656/1752009373.parquet,28656,1752009373,balloon
train_landmark_files/37779/1752015921.parquet,37779,1752015921,cry
train_landmark_files/4718/1752069791.parquet,4718,1752069791,pretend
train_landmark_files/34503/1752093668.parquet,34503,1752093668,shhh
train_landmark_files/53618/1752267351.parquet,53618,1752267351,home
train_landmark_files/18796/1752361398.parquet,18796,1752361398,wake
train_landmark_files/29302/1752444961.parquet,29302,1752444961,mouth
train_landmark_files/28656/175255670.parquet,28656,175255670,glasswindow
train_landmark_files/53618/1752720955.parquet,53618,1752720955,old
train_landmark_files/37055/1752860847.parquet,37055,1752860847,doll
train_landmark_files/36257/1753204477.parquet,36257,1753204477,lion
train_landmark_files/34503/1753542090.parquet,34503,1753542090,sad
train_landmark_files/36257/1753598876.parquet,36257,1753598876,who
train_landmark_files/53618/1753621290.parquet,53618,1753621290,look
train_landmark_files/55372/1754039685.parquet,55372,1754039685,sleepy
train_landmark_files/37055/1754203395.parquet,37055,1754203395,orange
train_landmark_files/26734/1754230143.parquet,26734,1754230143,duck
train_landmark_files/36257/1754308076.parquet,36257,1754308076,shhh
train_landmark_files/27610/175432665.parquet,27610,175432665,toothbrush
train_landmark_files/34503/1754362020.parquet,34503,1754362020,shhh
train_landmark_files/16069/1754484251.parquet,16069,1754484251,blow
train_landmark_files/49445/175460323.parquet,49445,175460323,pencil
train_landmark_files/36257/1754629629.parquet,36257,1754629629,nap
train_landmark_files/28656/1754786850.parquet,28656,1754786850,shhh
train_landmark_files/34503/1754796075.parquet,34503,1754796075,frog
train_landmark_files/25571/1755049608.parquet,25571,1755049608,flower
train_landmark_files/32319/175509292.parquet,32319,175509292,mad
train_landmark_files/26734/1755607339.parquet,26734,1755607339,mouth
train_landmark_files/34503/1755776853.parquet,34503,1755776853,mouse
train_landmark_files/28656/1756031656.parquet,28656,1756031656,find
train_landmark_files/30680/1756051249.parquet,30680,1756051249,mouth
train_landmark_files/32319/1756290077.parquet,32319,1756290077,glasswindow
train_landmark_files/36257/1756576973.parquet,36257,1756576973,food
train_landmark_files/28656/175667530.parquet,28656,175667530,blow
train_landmark_files/53618/1756719268.parquet,53618,1756719268,farm
train_landmark_files/28656/175685264.parquet,28656,175685264,goose
train_landmark_files/36257/1756890710.parquet,36257,1756890710,frog
train_landmark_files/26734/175697813.parquet,26734,175697813,goose
train_landmark_files/36257/1757010438.parquet,36257,1757010438,bird
train_landmark_files/25571/175755095.parquet,25571,175755095,taste
train_landmark_files/53618/1757681927.parquet,53618,1757681927,cow
train_landmark_files/32319/1757731710.parquet,32319,1757731710,wake
train_landmark_files/37779/1757874275.parquet,37779,1757874275,bye
train_landmark_files/22343/1758074765.parquet,22343,1758074765,mad
train_landmark_files/36257/1758163041.parquet,36257,1758163041,bye
train_landmark_files/49445/1758271891.parquet,49445,1758271891,glasswindow
train_landmark_files/61333/1758273491.parquet,61333,1758273491,toothbrush
train_landmark_files/61333/1758315036.parquet,61333,1758315036,hello
train_landmark_files/32319/1758374311.parquet,32319,1758374311,fireman
train_landmark_files/28656/175837478.parquet,28656,175837478,sad
train_landmark_files/34503/1758441856.parquet,34503,1758441856,bye
train_landmark_files/49445/1758771565.parquet,49445,1758771565,loud
train_landmark_files/16069/1759168951.parquet,16069,1759168951,frog
train_landmark_files/34503/1759461873.parquet,34503,1759461873,fireman
train_landmark_files/37055/1759515142.parquet,37055,1759515142,drink
train_landmark_files/30680/1759547286.parquet,30680,1759547286,cry
train_landmark_files/16069/1759591380.parquet,16069,1759591380,mad
train_landmark_files/37779/1759621567.parquet,37779,1759621567,penny
train_landmark_files/30680/1759628346.parquet,30680,1759628346,gum
train_landmark_files/61333/1759757824.parquet,61333,1759757824,up
train_landmark_files/61333/1760123838.parquet,61333,1760123838,bye
train_landmark_files/37779/1760144068.parquet,37779,1760144068,napkin
train_landmark_files/26734/1760216269.parquet,26734,1760216269,toothbrush
train_landmark_files/27610/1760338454.parquet,27610,1760338454,airplane
train_landmark_files/34503/1760471570.parquet,34503,1760471570,lion
train_landmark_files/28656/1760483263.parquet,28656,1760483263,first
train_landmark_files/62590/1760511923.parquet,62590,1760511923,sleepy
train_landmark_files/55372/1760515306.parquet,55372,1760515306,pretend
train_landmark_files/16069/176058991.parquet,16069,176058991,mouth
train_landmark_files/28656/1761119393.parquet,28656,1761119393,loud
train_landmark_files/62590/1761151969.parquet,62590,1761151969,because
train_landmark_files/37779/176121668.parquet,37779,176121668,sad
train_landmark_files/62590/1761220760.parquet,62590,1761220760,find
train_landmark_files/29302/1761545705.parquet,29302,1761545705,shhh
train_landmark_files/32319/1761751094.parquet,32319,1761751094,sad
train_landmark_files/16069/1762028370.parquet,16069,1762028370,eye
train_landmark_files/62590/1762263219.parquet,62590,1762263219,sad
train_landmark_files/37779/1762349003.parquet,37779,1762349003,tooth
train_landmark_files/27610/1762394403.parquet,27610,1762394403,brother
train_landmark_files/18796/1762400242.parquet,18796,1762400242,mouth
train_landmark_files/29302/176242839.parquet,29302,176242839,yesterday
train_landmark_files/28656/1762511864.parquet,28656,1762511864,kiss
train_landmark_files/18796/1762591455.parquet,18796,1762591455,sun
train_landmark_files/18796/1762696505.parquet,18796,1762696505,orange
train_landmark_files/55372/1762777595.parquet,55372,1762777595,fireman
train_landmark_files/2044/1762960860.parquet,2044,1762960860,flower
train_landmark_files/49445/1763293317.parquet,49445,1763293317,aunt
train_landmark_files/62590/1763369118.parquet,62590,1763369118,mom
train_landmark_files/28656/176339178.parquet,28656,176339178,who
train_landmark_files/28656/176345280.parquet,28656,176345280,who
train_landmark_files/36257/1763484437.parquet,36257,1763484437,pencil
train_landmark_files/32319/1763651236.parquet,32319,1763651236,tooth
train_landmark_files/37055/1763710507.parquet,37055,1763710507,hello
train_landmark_files/25571/1763827362.parquet,25571,1763827362,shhh
train_landmark_files/34503/1764048663.parquet,34503,1764048663,owl
train_landmark_files/29302/1764125246.parquet,29302,1764125246,cow
train_landmark_files/37055/1764434317.parquet,37055,1764434317,pen
train_landmark_files/22343/1764821795.parquet,22343,1764821795,closet
train_landmark_files/62590/176501839.parquet,62590,176501839,bee
train_landmark_files/53618/1765094088.parquet,53618,1765094088,wake
train_landmark_files/16069/1765247662.parquet,16069,1765247662,lips
train_landmark_files/36257/1765364050.parquet,36257,1765364050,aunt
train_landmark_files/61333/176540747.parquet,61333,176540747,mouse
train_landmark_files/22343/1766109166.parquet,22343,1766109166,hear
train_landmark_files/28656/1766159362.parquet,28656,1766159362,pen
train_landmark_files/37779/1766190510.parquet,37779,1766190510,bird
train_landmark_files/55372/1766191903.parquet,55372,1766191903,farm
train_landmark_files/37779/1766604750.parquet,37779,1766604750,uncle
train_landmark_files/34503/1766652633.parquet,34503,1766652633,yesterday
train_landmark_files/2044/1766702114.parquet,2044,1766702114,balloon
train_landmark_files/37779/176679178.parquet,37779,176679178,man
train_landmark_files/55372/1766913054.parquet,55372,1766913054,old
train_landmark_files/27610/1767058020.parquet,27610,1767058020,listen
train_landmark_files/34503/1767241538.parquet,34503,1767241538,ear
train_landmark_files/55372/1767269798.parquet,55372,1767269798,eye
train_landmark_files/26734/1767404795.parquet,26734,1767404795,drink
train_landmark_files/18796/1767437359.parquet,18796,1767437359,pretty
train_landmark_files/62590/1767666965.parquet,62590,1767666965,frog
train_landmark_files/62590/1767969236.parquet,62590,1767969236,toothbrush
train_landmark_files/27610/1767990885.parquet,27610,1767990885,pajamas
train_landmark_files/4718/1768334489.parquet,4718,1768334489,mad
train_landmark_files/22343/1768537376.parquet,22343,1768537376,sad
train_landmark_files/4718/1768680207.parquet,4718,1768680207,donkey
train_landmark_files/28656/1768705120.parquet,28656,1768705120,bye
train_landmark_files/62590/176893734.parquet,62590,176893734,doll
train_landmark_files/28656/1768948718.parquet,28656,1768948718,pretty
train_landmark_files/37055/1769155008.parquet,37055,1769155008,aunt
train_landmark_files/53618/1769347771.parquet,53618,1769347771,goose
train_landmark_files/2044/1769559375.parquet,2044,1769559375,sleepy
train_landmark_files/34503/1769821280.parquet,34503,1769821280,tiger
train_landmark_files/28656/1770192296.parquet,28656,1770192296,nuts
train_landmark_files/2044/1770232417.parquet,2044,1770232417,pencil
train_landmark_files/16069/1770357455.parquet,16069,1770357455,man
train_landmark_files/16069/1770359026.parquet,16069,1770359026,drink
train_landmark_files/30680/1770420604.parquet,30680,1770420604,hello
train_landmark_files/26734/1770530362.parquet,26734,1770530362,aunt
train_landmark_files/37055/1770826665.parquet,37055,1770826665,pretend
train_landmark_files/49445/1770829041.parquet,49445,1770829041,bee
train_landmark_files/36257/1770986294.parquet,36257,1770986294,aunt
train_landmark_files/53618/1771132394.parquet,53618,1771132394,fireman
train_landmark_files/22343/1771626141.parquet,22343,1771626141,pretend
